Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
90.40809277707484,193066.74556747056,9.181258275102119,19.813673643332525,59.6853388770206,215.32736382067654,47.36256511280532,5.7866651451047915,36.73621220371788,0,112.1370531397578,8.30816692167929,75.37266299451571,0,26933.242770781806,562.1339499019756,7416.397891746908,313.9781127493998,39325.820090832276,1.2597796683174942,4.261536241552099,3.5479184567008963,0,1.0161742328545733,2.9772809219388394,3.0692375320893848,1.940794008003567,0,3.7122142177140316,1.3601982380471216,0,55.06136341720898,52.661299848579034,605.1304629907916,308.23476960912046,3.4027844201947364,102.99981464167105,39.123329700873235,22.96718040449349,6285.92230375214,4,1,1,0,0,1.1502245097930526,95.76938668571317,29.021913253819278,121.79105660394299,72.11206962865671,1.8549932212920375,75.08936793246747,3.22180850879373,188.81312070085153,94.05651941126054,0,1.0393806613514518,38.38742516139156,0,0,0,0,0,0,0,0,DoS
76.79904270959096,34669.01709535047,2.281129519501593,2.040147708151678,53.70231529493705,143.62748942238244,37.48131426973633,5.672241594493521,40.13906050908332,0,95.26209209276485,6.788083896795142,80.01043462783448,0,4635.82975156636,89.15672768468494,13293.75847406428,223.34015552447295,32692.6174037784,4.17353409603555,3.698753067751768,3.5508341290209717,0,3.806406264159779,3.209763731601596,2.517707606843041,2.916116184028597,0,3.1418445209783497,1.4555091718016122,0,56.641654685645484,41.2973828447797,45.70153620291248,25.591596737083744,5.835823433764039,87.68717119788869,58.670707808110215,27.01208578343579,768.3353239041836,0,0,0,0,0,0.9174834100254462,79.76465709160588,42.24814852636318,75.94388872025637,63.03905387508839,1.6535010810065345,65.3262331749611,2.006840936907615,140.83878051697198,113.56179717747975,0,1.0077078611381494,35.37822159642608,0,0,0,0,0,0,0,0,BENIGN
57.846262488426134,170956.7748712548,10.504126385287304,11.998291117877836,62.50232738363868,241.86614513219573,39.667036249588264,5.938607038218819,41.233236142757114,0,158.4603216361371,8.310808694986392,159.6234626347036,0,55447.48917457856,1009.950348978017,16369.833073481932,225.63567118131016,14688.735469863695,4.555716316796531,3.411008224103141,5.840201009176371,0,3.457729636932589,4.379761943266175,2.9410914194200455,4.046589924372441,0,3.393994315173125,1.8535715762717562,0,61.47535720980687,30.35435862812357,541.7994620608497,217.93518631696628,6.96481660606446,120.59215750100691,61.627117024250204,12.841424032059106,6941.989134694808,1,4,3,0,0,1.9466613632156895,90.01964327157634,28.19063528074259,107.31577912110922,94.83335788553498,2.2849383946294353,24.664462473737036,2.333216122401766,124.8999206560559,71.80724608116283,0,0.5422555052152632,41.822212201238294,0,0,0,0,0,0,0,0,DoS
76.99213136518507,34750.29425538036,1.9021171531011158,1.450940089265523,70.75424062381884,140.97849648413896,34.39792121295362,6.451913969839529,33.88833241684064,0,110.07784695541037,5.154470521185292,72.81965518245924,0,5540.661324515595,74.45627555305603,14236.054329635364,233.43517162488297,24855.62176999467,4.319400535162888,4.350642351936871,3.87528577069759,0,4.4545822297299384,3.0309353777151613,2.86456638290252,2.708151632225113,0,3.170927675911254,1.9351646277918717,0,72.11976892529005,40.760892887379576,49.04976420995388,30.384547368440703,6.914783157889654,70.54126661901866,64.27506408351996,26.29657867561496,987.7563164796443,0,0,0,0,0,1.0406847635139782,85.92006016366675,33.5470410582044,94.83271967110794,59.85361734626226,2.0724899763189053,64.5327211205137,2.0364341255424203,167.73491557238225,104.39853248026643,0,1.0184962587342086,39.68506771529713,0,0,0,0,0,0,0,0,BENIGN
94.78432153416679,40463.401052931236,1.9757957937980872,2.14543425190679,65.25481664881423,166.76889513991694,31.196577882335767,5.388119199783244,41.72118702829046,0,97.99240603093193,5.191928602730739,101.89165616303809,0,4869.702314077738,84.79226018461935,15086.734029724314,264.354046653271,34286.364976715115,4.868721066958641,3.631059468375233,3.6722452678004838,0,4.176704259859791,3.052681064941311,2.954414662958404,3.24277758843699,0,2.5423012772139475,1.8806055944197768,0,61.00647242330508,36.807175694567384,56.17833343179938,24.376967551332427,5.819052115325337,101.22071145288713,58.06526933031367,33.074594525783404,887.2800541734315,0,0,0,0,0,0.7946513451344112,80.81389488637791,38.2746957190745,90.7801038371461,62.550224176749836,1.9139144602398568,81.65761647467556,1.7055291876978445,165.30283736680926,112.16223788761765,0,0.9682897167426034,29.429010322651976,0,0,0,0,0,0,0,0,BENIGN
88.83997761443531,35426.081323462146,2.2515226225153304,1.89330951084482,61.01894671638758,146.94469035643752,40.60989269538299,5.766912055937111,37.17919459802217,0,94.35667804995457,5.960332563628796,71.30065296685768,0,4925.102490439973,102.59841361307235,12393.225181623346,180.7231895880977,33235.61619285042,4.1386108073252,3.596626791787542,3.3881004179983636,0,4.565644156242713,2.253762972388161,2.8625330912230496,3.4992576164351696,0,2.852816329792004,1.9434481344741263,0,53.08943523694052,44.210189242938995,41.58902334488515,28.677734421362267,6.531947695654589,83.77798227076865,55.906506640014356,34.39358262385744,990.9344530389599,0,0,0,0,0,0.9586551296528205,80.23381660285203,37.283339649239544,94.07503173281972,54.20944588730025,1.7011472941867523,69.22992355808054,1.901691117238619,144.3434513336548,97.96012504182467,0,0.9947244891999234,34.09113274224557,0,0,0,0,0,0,0,0,BENIGN
76.61047426471458,35015.122625441785,1.892404294235609,2.093288919368052,68.5375250546219,149.5623971301288,41.75035300607707,5.405083775337221,38.40005877085677,0,81.57075015016818,6.597416252622217,78.41967013504784,0,5548.077891134698,96.5485629755433,13725.362582219994,212.6199600331284,34266.80702503238,4.269877991123448,3.752653991982348,3.6820425411993236,0,4.061612736673435,2.9751906764944804,3.3408574123927623,3.10771652804411,0,2.790790731625149,2.2276300661935236,0,68.97661479547054,34.164966429877225,52.18413490382685,22.431433732757636,5.839717508434947,102.31546914000356,58.39083372441645,27.450512266976347,1020.4028255913613,0,0,0,0,0,1.116257366818784,81.39726128814044,38.63264403579316,65.39369232035841,59.65452578263596,1.903885117359505,55.25073396447677,1.7685168419569133,123.49511834779143,118.54394635520127,0,1.110677451862433,33.32731027865357,0,0,0,0,0,0,0,0,BENIGN
53.18107978653947,392329.5852328065,9.339586129742559,20.37021876616444,86.8682592520583,201.72340965302823,24.88728838118751,1.890170457692929,35.566867253197664,0,100.385358023256,8.21796762734504,97.28421499383545,0,54419.27989636854,646.7499179041323,4135.991889084739,194.6695568952013,31566.93577201331,4.50563230516805,2.781649150900221,4.74788307596658,0,3.7926239777279123,1.9838420203509282,2.9400590756802236,0.9980543022520183,0,3.4070469398837213,3.0053817763073374,0,71.84291849241222,29.664542771369184,300.33436871916274,210.0901749704264,5.649378681690176,89.02391088655419,67.12921167732279,24.93428750741099,3981.7659199874684,2,1,1,0,0,0.7541135216373025,78.13932406514944,25.492876380335154,120.7510226423254,49.81186445012387,1.4494761132561598,89.5236100959008,2.124461482868324,190.25319771704852,117.30097416382382,0,0.5699351643188835,30.58073349316008,0,0,0,0,0,0,0,0,DoS
95.86906921948815,36859.7390077207,2.0773172459810385,2.271859519872961,66.99945136726407,143.88798930968454,44.583357979128216,6.047063547650202,38.69537890865199,0,79.5103473757114,6.141685445927461,93.78267355685011,0,5683.255261951015,82.14809388790106,12235.733058319416,219.13409873926727,31042.476979892926,4.307987492534089,3.690014870374406,4.547237694725959,0,3.9843423892126633,3.3749131260552954,2.683050878812422,3.322566462354575,0,3.2590311840569637,1.9968873822259412,0,59.892946280626376,37.49633592926159,45.99762949976241,28.3278332178032,5.748621932687259,89.91880230430279,55.077791086793425,28.477808647205727,1046.3106458508412,0,0,0,0,0,0.6955343460756838,85.96875466785534,43.45819853012626,76.96839577868964,57.777291233697056,1.9099493224443458,62.85917266769509,2.0447853747893214,124.02351059007349,105.6966614643628,0,0.9071780032651982,35.97897048992936,0,0,0,0,0,0,0,0,BENIGN
69.6841553023225,37031.18760816592,2.182524064508088,2.0843433866006196,67.5943506784531,127.79434578237378,37.680128173354134,6.112680202825514,35.008738534049414,0,102.54473672462535,6.57750173148006,75.45485752281093,0,5350.825057613485,88.35334891272703,15168.71171979555,272.8023070567987,26797.662211681894,3.9098949430034584,3.048627336050669,4.07706061305921,0,3.9843351538228964,2.803639928700507,2.3851456451435022,3.112060105023531,0,2.82269446327997,2.088011985804629,0,66.92616360763209,38.426470809021374,47.09808065563708,25.857794329498194,5.763833050780194,101.74784649378685,53.517074680635616,29.454412680126776,936.8983351258402,0,0,0,0,0,1.1798480087138117,82.31266078307596,34.44095037627416,95.51359140619573,65.28447164344882,2.0514506842223,65.65755498048333,1.8501168026086052,159.20159792544086,112.51346196305248,0,0.8730708894756896,36.91570167313583,0,0,0,0,0,0,0,0,BENIGN
